差分ID,物件番号,差分種別,差分検出日,参照元ファイル,更新フィールド数,更新フィールド一覧
20251213_4065,100136755264,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4066,100136755358,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4067,100136755496,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4068,100136755764,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4069,100136755772,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4070,100136755800,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4071,100136756343,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4072,100136756802,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4073,100136756875,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4074,100136756879,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4075,100136757381,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4076,100136757487,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4077,100136757488,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4078,100136757490,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4079,100136757491,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4080,100136757492,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4081,100136757523,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4082,100136757535,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4083,100136757546,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4084,100136757552,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4085,100136757871,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4086,100136757873,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4087,100136757898,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4088,100136757900,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4089,100136759436,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4090,100136761232,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4091,100136761701,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4092,100136761713,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4093,100136761733,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4094,100136761735,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4095,100136762468,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4096,100136763314,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4097,100136763328,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4098,100136763379,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4099,100136763770,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4100,100136763787,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4101,100136764038,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4102,100136764057,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4103,100136764108,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4104,100136764110,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4105,100136764130,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4106,100136764150,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4107,100136764159,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4108,100136764178,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4109,100136764598,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4110,100136764694,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4111,100136764773,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4112,100136764928,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4113,100136765074,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4114,100136765086,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4115,100136765184,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4116,100136765223,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4117,100136765225,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4118,100136765261,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4119,100136765686,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4120,100136765830,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4121,100136766128,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4122,100136766129,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4123,100136766239,更新,2025-12-13,reins_20251213.csv,4,価格/㎡単価/坪単価/築年月
20251213_4124,100136767075,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4125,100136767080,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4126,100136767332,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4127,100136767709,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4128,100136767840,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4129,100136768627,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4130,100136768866,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4131,100136768881,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4132,100136768888,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4133,100136768959,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4134,100136769187,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4135,100136769294,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4136,100136769928,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4137,100136770004,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4138,100136770020,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4139,100136770047,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4140,100136770619,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4141,100136770812,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4142,100136771534,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4143,100136771620,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4144,100136771642,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4145,100136771737,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4146,100136772685,更新,2025-12-13,reins_20251213.csv,2,建物名/築年月
20251213_4147,100136773244,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4148,100136773362,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4149,100136773394,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4150,100136773402,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4151,100136773445,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4152,100136773621,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4153,100136773683,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4154,100136773750,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4155,100136777189,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4156,100136778083,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4157,100136778118,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4158,100136778130,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4159,100136778495,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4160,100136778525,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4161,100136778695,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4162,100136779011,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4163,100136779065,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4164,100136779834,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4165,100136780016,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4166,100136780757,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4167,100136780972,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4168,100136781053,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4169,100136781230,更新,2025-12-13,reins_20251213.csv,4,価格/㎡単価/坪単価/築年月
20251213_4170,100136782013,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4171,100136782014,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4172,100136783204,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4173,100136783301,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4174,100136783303,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4175,100136783316,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4176,100136783396,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4177,100136784025,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4178,100136784803,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4179,100136784959,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4180,100136785187,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4181,100136785325,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4182,100136785331,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4183,100136785340,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4184,100136786264,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4185,100136786308,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4186,100136786312,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4187,100136786314,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4188,100136786693,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4189,100136786806,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4190,100136786868,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4191,100136786869,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4192,100136787090,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4193,100136787997,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4194,100136788013,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4195,100136789999,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4196,100136790148,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4197,100136790339,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4198,100136790352,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4199,100136790597,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4200,100136791526,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4201,100136791541,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4202,100136791549,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4203,100136791560,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4204,100136791564,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4205,100136791595,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4206,100136791628,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4207,100136791668,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4208,100136791685,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4209,100136792704,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4210,100136792791,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4211,100136793125,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4212,100136793126,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4213,100136793330,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4214,100136794015,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4215,100136794019,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4216,100136794880,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4217,100136794932,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4218,100136795221,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4219,100136795282,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4220,100136795875,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4221,100136795935,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4222,100136796454,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4223,100136796459,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4224,100136796463,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4225,100136796493,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4226,100136796509,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4227,100136796870,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4228,100136796871,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4229,100136799079,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4230,100136799086,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4231,100136799087,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4232,100136799525,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4233,100136799602,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4234,100136799732,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4235,100136799757,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4236,100136800014,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4237,100136800476,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4238,100136800606,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4239,100136801096,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4240,100136801105,更新,2025-12-13,reins_20251213.csv,1,取引状況
20251213_4241,100136801131,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4242,100136801139,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4243,100136801140,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4244,100136801175,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4245,100136801190,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4246,100136801555,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4247,100136801582,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4248,100136801589,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4249,100136801602,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4250,100136801617,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4251,100136801632,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4252,100136801809,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4253,100136801975,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4254,100136801979,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4255,100136802241,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4256,100136802242,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4257,100136802506,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4258,100136802511,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4259,100136802686,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4260,100136802915,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4261,100136802951,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4262,100136803058,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4263,100136803765,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4264,100136804092,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4265,100136804107,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4266,100136804112,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4267,100136804145,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4268,100136804149,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4269,100136804165,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4270,100136804221,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4271,100136804273,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4272,100136804410,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4273,100136804432,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4274,100136805211,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4275,100136805359,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4276,100136805604,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4277,100136805746,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4278,100136805842,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4279,100136806292,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4280,100136806344,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4281,100136806345,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4282,100136806365,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4283,100136807182,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4284,100136807513,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4285,100136807645,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4286,100136807648,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4287,100136808011,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4288,100136808121,更新,2025-12-13,reins_20251213.csv,1,築年月
20251213_4289,100136808141,更新,2025-12-13,reins_20251213.csv,1,築年月
